profile_id,name,profile_url
3d2e67f9-802d-4b90-9f9c-39867f042a80,Austin O'Quinn,https://engineering.osu.edu/people/oquinn.18
415fbef9-0533-4434-82c9-800429cefc42,Li Lu,https://engineering.osu.edu/people/lu.1350
4191ef9f-ea30-4712-b510-bb4b952ddeb2,Carlos Guzman,https://engineering.osu.edu/people/guzman.109
41e8cbaa-ce15-4414-8e5d-f0df9bc4e222,Jeff Volek,https://ehe.osu.edu/directory?id=volek.1
42534ed5-dc3e-415f-b5c7-3b4248eeae82,Levi Duhaime,https://engineering.osu.edu/people/duhaime.6
42906477-0816-478c-b76e-fb85ab0fac7a,Hillary Carter,https://engineering.osu.edu/people/carter.1379
42ca8740-7b23-47d4-b740-33b1cdc1c688,Aaron Jencks,https://engineering.osu.edu/people/jencks.5
435c9d6b-abd3-456f-b21e-161323ee4eeb,Carlos Corona,https://fisher.osu.edu/people/corona.55
437604d9-6250-46a5-aa68-31c78781120d,Samer Watchi Hayek,https://engineering.osu.edu/people/watchihayek.1
441a7be9-3c91-4c16-8c05-9d4b478ce650,Jacqueline King,https://wexnermedical.osu.edu/find-a-doctor/jacqueline-king-aprn-cnp-177563
443306da-5ce4-4cca-bc69-0ac1aeaff064,Alai Tan,https://nursing.osu.edu/faculty-and-staff/alai-tan
45c4aa95-4ee5-4f25-a128-80e10ad50770,Leisa Boakye-Dankwah,https://nursing.osu.edu/faculty-and-staff/leisa-boakye-dankwah
45f8fa98-b699-4b59-8b2b-8a394f802b24,Hyungyu Jin,https://engineering.osu.edu/people/jin.129
46a1205a-e01f-49d4-b603-97aebc9a0817,Kojo Benefo,https://engineering.osu.edu/people/benefo.2
46a416b5-cb01-4a7a-9dcd-f2b2addae2c6,Chandan Kumar,https://engineering.osu.edu/people/kumar.1144
46ae89e1-261e-44f3-bc03-8fbe2f00d3a1,Nasir Ahmed,https://engineering.osu.edu/people/ahmed.1300
46c3697c-847c-4cc0-ab7d-ac73045c7994,Laurence Gerckens,https://engineering.osu.edu/people/gerckens.1
4754bb71-2bbf-4ec4-b725-183218c0aec3,Kozue Isozaki,https://fisher.osu.edu/people/isozaki.1
481eca04-f689-495f-89ea-41edb96e3212,Hilary Draper,https://engineering.osu.edu/people/draper.36
48d5438e-f41a-457a-9a58-bf3809fce672,,
4ac6b45f-fbfc-4b7b-bf5b-d73420195f9e,Sandra Mamrak,https://engineering.osu.edu/people/mamrak.1
4b373496-f8b3-4b2e-8f3e-4949d2681d39,Nanditha Gayathri Srinivasan,https://engineering.osu.edu/people/gayathrisrinivasan.1
4b767457-9e55-4b54-a7c2-74cb896e93fa,Nanduni Chandrasiri,https://engineering.osu.edu/people/chandrasiri.3
4bdd018a-467a-489f-994d-41df0effa6d0,Sandra Kostyk,https://wexnermedical.osu.edu/find-a-doctor/sandra-kostyk-md%2c-phd-4772
4d354864-78d8-470e-876e-eeb674c3ec3d,Narmada Ponnamperuma,https://engineering.osu.edu/people/ponnamperuma.1
4da3a266-103d-473e-a7d7-bbb7d6cb15ab,Samantha Trzinski,https://engineering.osu.edu/people/trzinski.1
52f7f221-b9f8-4a19-8e50-50296e758db2,Samantha Krening,https://engineering.osu.edu/people/krening.2
532aa647-b57c-4c6f-85d2-266c83be848d,San-San Cooley,https://optometry.osu.edu/directory/faculty/san-san-cooley
558b04b7-4446-43d7-b487-06d294ca47de,Ayonga Hereid,https://engineering.osu.edu/people/hereid.1
577c2a70-784c-478a-9fa5-780ebfef469b,Kristen Campbell,https://optometry.osu.edu/directory/staff/kristen-campbell
5badb7b4-7d7c-452e-92da-818f10476f5f,Aaron Sines,https://engineering.osu.edu/people/sines.49
5e57e902-3973-4db9-b8a3-a80214b09761,Brigid Arace,https://nursing.osu.edu/faculty-and-staff/brigid-arace
5edee454-cd0a-488f-b3fc-9ade1178fecf,Len Brillson,https://engineering.osu.edu/people/brillson.1
6385c00c-850b-48f8-98ee-3817882d2dd6,Cesar Rodriguez,https://engineering.osu.edu/people/rodriguez.1650
639757dc-3f3a-4527-a564-91096aefa730,Carmen Babai,https://engineering.osu.edu/people/babai.6
6a227fe2-75be-4478-bc7c-891c9ceba949,Patricia Blake,https://nursing.osu.edu/faculty-and-staff/patricia-blake
6a3c6750-bc92-4300-b14a-cbd3f7eeb37c,Halina Steiner,https://knowlton.osu.edu/people/steiner.298
6b7eb07e-0530-4050-bf99-eb9ff563c5cd,Autumn Bermea,https://ehe.osu.edu/directory?id=bermea.2
6bab8eb4-a5e9-4797-beb3-47adfe4d4177,Kori Duling,https://engineering.osu.edu/people/duling.39
6bfc0ffe-6309-4eac-94ce-b3d6ed0aecac,Awais Ali,https://nursing.osu.edu/faculty-and-staff/awais-ali
6e09eca7-7e09-4109-a7dc-cfe4ba06ef6a,Bruce Barnes,https://fisher.osu.edu/people/barnes.536
7074c0d5-1049-4694-a944-0da0a20e874c,"Nandi, Arnab",https://engineering.osu.edu/people/nandi.9
715290e1-929c-4ec9-bca9-86b400216094,Kitty Reeves,https://engineering.osu.edu/people/reeves.92
7183606e-0fed-49f6-97e2-38c9e3ec6ab7,Lauren Hill,https://nursing.osu.edu/faculty-and-staff/lauren-hill
71b10dda-1a79-4a6b-9ef9-a36633f12290,Namrata Banerji,https://engineering.osu.edu/people/banerji.8
71e8cd1f-2157-493b-819b-74b01aa09a00,Nancy Ryan-Wenger,https://nursing.osu.edu/faculty-and-staff/nancy-ryan-wenger
73fbff13-8e6b-46e2-ae1a-19fef6493930,Lena Ruban,https://engineering.osu.edu/people/ruban.1
762dec59-0d06-45c9-9be2-4f829959bc7d,Lei Wang,https://engineering.osu.edu/people/wang.1115
77939bdf-595d-4fcf-8ee1-3c4816bf9ede,Lee Ann Schwope,https://engineering.osu.edu/people/schwope.3
79c42186-3647-4005-90b1-8bced7a967b4,Christopher Jaroniec,https://artsandsciences.osu.edu/people/jaroniec.1
7b795c6b-36e7-4214-92bd-cc2aef0f2479,Narasi Sridhar,https://engineering.osu.edu/people/sridhar.13
7d4bf949-5f3d-4d28-bae4-ef2e33c7d498,Samuel R. Hodge,https://ehe.osu.edu/directory?id=hodge.14
7dba8267-1bb4-4932-a8fd-41afb92f056d,Laurence Coutellier,https://wexnermedical.osu.edu/neurological-institute/researchers/laurence-coutellier-phd
7ecdfdef-a754-4d54-b933-394a7f2cabc3,Halle Hara,https://moritzlaw.osu.edu/node/1089
820b32e3-c3cb-4011-b8bb-fd37f402fbcf,Carroll Mobley,https://engineering.osu.edu/people/mobley.1
82a5f9f0-831e-4eea-a9df-3ec175e15447,Kristel Aoun,https://nursing.osu.edu/faculty-and-staff/kristel-aoun
83aab2ac-87f0-4569-9a92-e8832f7d524d,Nancy Mendoza,https://csw.osu.edu/faculty/mendoza-nancy-ph-d/
852be21e-4c42-43dc-a3c4-a5ed67ea7884,Kristen Heitman,https://hrs.osu.edu/faculty-and-staff/faculty-directory/heitman-kristen
856e59cf-8437-4aa5-9cf6-24a5a7056a36,Aaron Brimmer,https://engineering.osu.edu/people/brimmer.10
85de9788-ed72-47ee-9ecf-b30bdeeff910,Lawrence Inks,https://fisher.osu.edu/people/inks.3
85e50273-afdb-4ea8-83cd-58803211bfd9,Marliese Nist,https://nursing.osu.edu/faculty-and-staff/marliese-nist
85eea401-e30d-45fe-abb5-dbc3320badf2,Abby Charlton,https://engineering.osu.edu/people/charlton.94
85fa6a50-d1f5-4419-8adc-40c8f331ee80,Christopher Lucak,https://fisher.osu.edu/people/lucak.5
865dc929-5437-4774-9e88-ad3fc3716ecc,Sami Alzahrani,https://engineering.osu.edu/people/alzahrani.76
87ae494a-cd69-49e5-bf0b-3a45158fb6c0,Rebecca Sallade,https://artsandsciences.osu.edu/people/sallade.3
8843b726-1691-4b4d-90cb-0b96ae43f09f,Leslie Fine,https://fisher.osu.edu/people/fine.5
88fda836-8491-48a3-bacd-a9ab15decd85,Chao Wang,https://engineering.osu.edu/people/wang.15147
8a41eb2d-d6f1-467a-b109-2a47d21704d9,Cathy Pannebaker,https://optometry.osu.edu/directory/faculty/cathy-pannebaker
8bff7bb2-1a2d-4512-9350-0b7fa8765ec0,Aaron Klein,https://fisher.osu.edu/people/klein.795
8cd8e592-e504-4951-9ea6-9d77520ef1cb,Chad Moorman,https://engineering.osu.edu/people/moorman.144
8d2074bf-c28e-4cd5-8a36-45e908f83ea6,Marshall V. Williams,https://medicine.osu.edu/find-faculty/non-clinical/cancer-biology-and-genetics/marshall-v-williams
8ffb20df-ab65-417d-99ae-ccf6c8610e98,Igor Adamovich,https://engineering.osu.edu/people/adamovich.1
901c32ee-809e-4c5e-b9ba-46c4da89b441,Lauren Miller,https://engineering.osu.edu/people/miller.7504
92266f5b-18f8-441f-8785-44450501c68d,Samiul Alam,https://engineering.osu.edu/people/alam.140
92e41d48-a4a5-457e-94e7-f39835d7b3b8,Abbey Boals,https://hrs.osu.edu/faculty-and-staff/faculty-directory/boals-abbey
940a540a-3a7a-478b-9c0c-08eacedb37c6,Samuel Tibbs,https://engineering.osu.edu/people/tibbs.28
952940f3-e1b4-4df4-b144-643bc19c6bff,Leslie Callihan,https://engineering.osu.edu/people/callihan.23
958e8e54-24aa-4b9c-a97c-4c5ede8f5198,Brona Gay,https://nursing.osu.edu/faculty-and-staff/brona-gay
9834a76d-887b-4fd0-92a5-6f48858840fa,Lauren Taylor,https://engineering.osu.edu/people/taylor.4676
995ac6a7-6332-43fb-a39f-201048cb568f,"Narui, Yoshie",https://engineering.osu.edu/people/narui.2
9c96b5d0-e9f5-48bd-b533-bf6c12db5f52,Natalia Higuita Castro,https://engineering.osu.edu/people/higuitacastro.1
9ebb36f0-7c3c-47c6-a7cc-b08a28482956,Marka Gehrig,https://hrs.osu.edu/faculty-and-staff/faculty-directory/gehrig-marka
9eede28f-8381-4565-8154-872ada0f68d3,"Bakshi, Bhavik",https://engineering.osu.edu/people/bakshi.2
9f684a0d-70c1-45c4-b228-61ed55553439,Lee Potter,https://engineering.osu.edu/people/potter.36
a1a8b6f1-dfe7-4174-b96f-03ddac3909b3,Kontorn Thammakul,https://engineering.osu.edu/people/thammakul.1
a1aa08e7-ae2b-430a-8c01-bcb42a45f4ba,Kortney Geiger,https://engineering.osu.edu/people/geiger.310
a33b860d-8189-4950-9f61-db137f034a9c,Aaradhya Aaradhya,https://engineering.osu.edu/people/aaradhya.1
a93973d3-3a53-4f4d-822f-93885e09dcda,Nam Chu,https://u.osu.edu/chu-685/our-research/
ab22f37d-7d61-4c0c-921e-7d2fa408a0d0,Carol Kennedy,https://nursing.osu.edu/faculty-and-staff/carol-wylie-kennedy
aba9079a-c72f-4c4c-a321-77e8bc82ab68,Nancy Gilbertsen,https://fisher.osu.edu/people/gilbertsen.2
abaad238-45a4-4c8e-b5e1-40d1a430d204,Sandra Soto-Caban,https://engineering.osu.edu/people/soto-caban.1
af3e3a41-5f63-4bc5-8e2f-4fcac767365c,Carter Heffern,https://engineering.osu.edu/people/heffern.6
b1a10972-c13d-4f8e-96e3-50c2a87aa670,Sandra Solove,https://nursing.osu.edu/faculty-and-staff/sandra-solove
b543da17-72e9-45a6-a712-315c9e6d112e,Leon Madrid,https://engineering.osu.edu/people/madrid.1
b629100b-7d04-4767-bf45-80b75bca044b,Namit Rasalkar,https://engineering.osu.edu/people/rasalkar.2
b7d1ec7d-de9e-4b08-a585-fd83b40b29f9,Nancy Hale,https://wexnermedical.osu.edu/find-a-doctor/nancy-hale-aprn-cnp-84295
b7eafa7a-d511-4257-8b2a-7ca227eac399,Leigh Zircher,https://engineering.osu.edu/people/zircher.6
b81bf547-b9a5-4336-abb2-5e949bf93cb8,Bailey Braaten,https://engineering.osu.edu/people/braaten.7
b88ea924-3373-4a90-8e69-3e9259b12a7f,Levent Guvenc,https://engineering.osu.edu/people/guvenc.1
bbc54e13-a371-4f3e-85d6-7227153a3513,Lauren Schneider,https://optometry.osu.edu/directory/staff/lauren-schneider
bc159c14-61bf-46ba-bfb7-e3839fa4a654,Samuel Filgueira da Silva,https://engineering.osu.edu/people/filgueiradasilva.1
bc6adaec-1435-4b73-976a-424f15d48139,"Ball, Christopher",https://engineering.osu.edu/people/ball.51
bcd5074f-8918-4b51-ae42-98ee2a04de20,Christine Warner,https://ehe.osu.edu/directory?id=warner.55
bd553df9-ced9-40f2-9c65-3816d19a8d0a,Koorosh Delavari,https://engineering.osu.edu/people/delavari.2
bf46d2fe-2d64-451d-9ee9-27ea777802b9,Sandra Metzler,https://engineering.osu.edu/people/metzler.136
bff08c2f-4bc2-4a9d-9c5f-4fab8bdcff39,Carol Sharp,https://fisher.osu.edu/people/sharp.92
c1bf3116-6a71-4236-9bdb-dddfa9ca75b4,Abby Mapili,https://engineering.osu.edu/people/mapili.1
c4fbeea7-9abb-4990-a742-42bec92e3707,Lauren d'Albertis,https://engineering.osu.edu/people/dalbertis.1
c543e8ee-2f19-4c8b-90eb-888b38b00cb1,Leonardo Kluppel,https://fisher.osu.edu/people/kluppel.1
ce81eb5a-7b3c-4602-ac42-3082ddad0b14,Laurie Katz,https://ehe.osu.edu/directory?id=katz.124
ceec2ec0-a03b-4b45-a765-b2e0201f88b4,Leah Thompson,https://optometry.osu.edu/directory/staff/leah-thompson
cf15b4a4-8281-4d15-a7f1-6f7b6cff1ba9,Nat Shineman,https://engineering.osu.edu/people/shineman.5
d15d1331-5da2-473f-a1e3-bf6682bda150,Nastaran Alimardaninaghani,https://fisher.osu.edu/people/alimardaninaghani.1
d19360f4-7c2a-4914-9761-5c9828c91258,Nancy Moriber,https://nursing.osu.edu/faculty-and-staff/nancy-moriber
d3bbd42c-48b5-42c0-829d-731768bf36d6,Hojin Yoo,https://engineering.osu.edu/people/yoo.515
d40f42df-17f7-4584-ba6a-51074e860d0e,Christopher Madden,https://optometry.osu.edu/directory/staff/christopher-madden
d50181a4-1b57-40a0-8e5f-128dee3a4d4a,Kristen J. Mills,https://ehe.osu.edu/directory?id=mills.907
d612d82c-dc91-4a81-b729-5015bc72c756,"Bakhtiyarzade, Rana",https://engineering.osu.edu/people/bakhtiyarzade.1
d6201d0f-749a-4875-b182-1c9c0bf7b1eb,Samar Long,https://hrs.osu.edu/faculty-and-staff/faculty-directory/long-samar
d64a5fce-0997-4622-a758-ba12ee03cf5e,Lexi McCartney,https://engineering.osu.edu/people/mccartney.192
d6708dd5-e773-4a19-ad02-090c8da83c6e,Samuel Poage,https://engineering.osu.edu/people/poage.6
d69a318c-fed1-406c-affa-c7c315055ce8,Narges Salehi,https://engineering.osu.edu/people/salehi.22
d6b84d41-1f32-4444-8091-d4aa036f7f2c,Christopher Fang-Yen,https://engineering.osu.edu/people/fang-yen.1
d6e22e91-477b-4cb7-af7d-0e42c87536f4,Kristen M. Roberts,https://hrs.osu.edu/faculty-and-staff/faculty-directory/roberts-kristen
d6f37fc3-0512-4176-be83-fa679b0af3b7,Patricia Trimmer,https://nursing.osu.edu/faculty-and-staff/patricia-trimmer
d8f6eaa8-83e6-4049-91ab-80973ea5c1f4,Carolina Velasquez,https://engineering.osu.edu/people/velasquez.133
da8bbbab-8d46-4b59-96f8-d9597035ee82,Nancy Shen,https://fisher.osu.edu/people/shen.1856
e085dd04-41a3-4353-adcc-3eef894a4e2e,Natalia Areiza,https://engineering.osu.edu/people/areiza.1
e2499b73-4766-4791-8a54-062a8a95096f,Athar Hanif,https://engineering.osu.edu/people/hanif.6
e27a5dcf-fd0b-45d7-9989-8b711599b0d4,Lauren Mayberry,https://optometry.osu.edu/directory/staff/lauren-mayberry
e29f61f8-fc36-452e-bd71-18a6488c3dd1,Pankaj Mehra,https://engineering.osu.edu/people/mehra.77
e37369c1-736b-43bf-b49f-cfb99a06695b,Kristen Becker,https://engineering.osu.edu/people/becker.236
e44f24b5-69fd-49d2-9c65-53867bd00942,Naomi Diniz Farinazzo,https://engineering.osu.edu/people/dinizfarinazzo.1
e4dee6f6-4fe9-41c1-9cb9-7d9c5d12bb4f,Kotaro Tabuchi,https://engineering.osu.edu/people/tabuchi.1
e63e178c-ca72-477a-9521-062f9ebaf4d3,Bruce Bellner,https://fisher.osu.edu/people/bellner.1
e78c845c-fb98-4c61-8d1b-0a5221b0c1cc,Cassi Stewart,https://fisher.osu.edu/people/stewart.2474
e88178e7-0c56-4a99-ad68-cbb1ec08d208,Lauren Williamson,https://fisher.osu.edu/people/williamson.901
